"BeginDate","EndDate","Open","Close","Low","OpenToLowPercent","High","OpenToHighPercent","RangePercent","VIX"
"3413","2013-07-29","2013-08-26","1690.32","1685.33","1639.43","-3","1709.67","1.1","4.2","13.39"
"3414","2013-07-30","2013-08-27","1687.92","1685.96","1629.05","-3.5","1709.67","1.3","4.8","13.39"
"3415","2013-07-31","2013-08-28","1687.76","1685.73","1627.47","-3.6","1709.67","1.3","4.9","13.45"
"3416","2013-08-01","2013-08-29","1689.42","1706.87","1627.47","-3.7","1709.67","1.2","4.9","12.99"
"3417","2013-08-02","2013-08-30","1706.1","1709.67","1627.47","-4.6","1709.67","0.2","4.8","11.98"
"3418","2013-08-05","2013-09-03","1708.01","1707.14","1627.47","-4.7","1709.24","0.1","4.8","11.84"
"3419","2013-08-06","2013-09-04","1705.79","1697.37","1627.47","-4.6","1705.79","0","4.6","12.72"
"3420","2013-08-07","2013-09-05","1695.3","1690.91","1627.47","-4","1700.18","0.3","4.3","12.98"
"3421","2013-08-08","2013-09-06","1693.35","1697.48","1627.47","-3.9","1700.18","0.4","4.3","12.73"
"3422","2013-08-09","2013-09-09","1696.1","1691.42","1627.47","-4","1699.42","0.2","4.2","13.41"
"3423","2013-08-12","2013-09-10","1688.37","1689.47","1627.47","-3.6","1696.81","0.5","4.1","12.81"
"3424","2013-08-13","2013-09-11","1690.65","1694.16","1627.47","-3.7","1696.81","0.4","4.1","12.31"
"3425","2013-08-14","2013-09-12","1693.88","1685.39","1627.47","-3.9","1695.52","0.1","4","13.04"
"3426","2013-08-15","2013-09-13","1679.61","1661.32","1627.47","-3.1","1689.97","0.6","3.7","14.73"
"3427","2013-08-16","2013-09-16","1661.22","1655.83","1627.47","-2","1704.95","2.6","4.7","14.37"
"3428","2013-08-19","2013-09-17","1655.25","1646.06","1627.47","-1.7","1705.52","3","4.7","15.1"
"3429","2013-08-20","2013-09-18","1646.81","1652.35","1627.47","-1.2","1729.44","5","6.2","14.91"
"3430","2013-08-21","2013-09-19","1650.66","1642.8","1627.47","-1.4","1729.86","4.8","6.2","15.94"
"3431","2013-08-22","2013-09-20","1645.03","1656.96","1627.47","-1.1","1729.86","5.2","6.2","14.76"
"3432","2013-08-23","2013-09-23","1659.92","1663.5","1627.47","-2","1729.86","4.2","6.2","14.06"
"3433","2013-08-26","2013-09-24","1664.29","1656.78","1627.47","-2.2","1729.86","3.9","6.2","14.99"
"3434","2013-08-27","2013-09-25","1652.54","1630.48","1627.47","-1.5","1729.86","4.7","6.2","16.82"
"3435","2013-08-28","2013-09-26","1630.25","1634.96","1627.47","-0.2","1729.86","6.1","6.3","16.49"
"3436","2013-08-29","2013-09-27","1633.5","1638.17","1628.05","-0.3","1729.86","5.9","6.2","16.81"
"3437","2013-08-30","2013-09-30","1638.89","1632.97","1628.05","-0.7","1729.86","5.6","6.2","17.01"
"3438","2013-09-03","2013-10-01","1635.95","1639.77","1633.41","-0.2","1729.86","5.7","5.9","16.61"
"3439","2013-09-04","2013-10-02","1640.72","1653.08","1637.41","-0.2","1729.86","5.4","5.6","15.88"
"3440","2013-09-05","2013-10-03","1653.28","1655.08","1640.62","-0.8","1729.86","4.6","5.4","15.77"
"3441","2013-09-06","2013-10-04","1657.44","1655.17","1640.62","-1","1729.86","4.4","5.4","15.85"
"3442","2013-09-09","2013-10-07","1656.85","1671.71","1656.85","0","1729.86","4.4","4.4","15.63"
"3443","2013-09-10","2013-10-08","1675.11","1683.99","1655.03","-1.2","1729.86","3.3","4.5","14.53"
"3444","2013-09-11","2013-10-09","1681.04","1689.13","1646.47","-2.1","1729.86","2.9","5","13.82"
"3445","2013-09-12","2013-10-10","1689.21","1683.42","1646.47","-2.5","1729.86","2.4","4.9","14.29"
"3446","2013-09-13","2013-10-11","1685.04","1687.99","1646.47","-2.3","1729.86","2.7","4.9","14.16"
"3447","2013-09-16","2013-10-14","1691.7","1697.6","1646.47","-2.7","1729.86","2.3","4.9","14.42"
"3448","2013-09-17","2013-10-15","1697.73","1704.76","1646.47","-3","1729.86","1.9","4.9","14.53"
"3449","2013-09-18","2013-10-16","1705.74","1725.52","1646.47","-3.5","1729.86","1.4","4.9","13.59"
"3450","2013-09-19","2013-10-17","1727.34","1722.34","1646.47","-4.7","1733.45","0.4","5","13.16"
"3451","2013-09-20","2013-10-18","1722.44","1709.91","1646.47","-4.4","1745.31","1.3","5.7","13.12"
"3452","2013-09-23","2013-10-21","1711.44","1701.84","1646.47","-3.8","1747.79","2.1","5.9","14.31"
"3453","2013-09-24","2013-10-22","1702.6","1697.42","1646.47","-3.3","1759.33","3.3","6.6","14.08"
"3454","2013-09-25","2013-10-23","1698.02","1692.77","1646.47","-3","1759.33","3.6","6.6","14.01"
"3455","2013-09-26","2013-10-24","1694.05","1698.67","1646.47","-2.8","1759.33","3.9","6.7","14.06"
"3456","2013-09-27","2013-10-25","1695.52","1691.75","1646.47","-2.9","1759.82","3.8","6.7","15.46"
"3457","2013-09-30","2013-10-28","1687.26","1681.55","1646.47","-2.4","1764.99","4.6","7","16.6"
"3458","2013-10-01","2013-10-29","1682.41","1695","1646.47","-2.1","1772.09","5.3","7.5","15.54"
"3459","2013-10-02","2013-10-30","1691.9","1693.87","1646.47","-2.7","1775.22","4.9","7.6","16.6"
"3460","2013-10-03","2013-10-31","1692.35","1678.66","1646.47","-2.7","1775.22","4.9","7.6","17.67"
"3461","2013-10-04","2013-11-01","1678.79","1690.5","1646.47","-1.9","1775.22","5.7","7.7","16.74"
"3462","2013-10-07","2013-11-04","1687.15","1676.12","1646.47","-2.4","1775.22","5.2","7.6","19.41"
"3463","2013-10-08","2013-11-05","1676.22","1655.45","1646.47","-1.8","1775.22","5.9","7.7","20.34"
"3464","2013-10-09","2013-11-06","1656.99","1656.4","1646.47","-0.6","1775.22","7.1","7.8","19.6"
"3465","2013-10-10","2013-11-07","1660.88","1692.56","1660.88","0","1775.22","6.9","6.9","16.48"
"3466","2013-10-11","2013-11-08","1691.09","1703.2","1688.52","-0.2","1775.22","5","5.1","15.72"
"3467","2013-10-14","2013-11-11","1699.86","1710.14","1692.13","-0.5","1775.22","4.4","4.9","16.07"
"3468","2013-10-15","2013-11-12","1709.17","1698.06","1695.93","-0.8","1775.22","3.9","4.6","18.66"
"3469","2013-10-16","2013-11-13","1700.49","1721.54","1700.49","0","1782","4.8","4.8","14.71"
"3470","2013-10-17","2013-11-14","1720.17","1733.15","1714.12","-0.4","1791.53","4.1","4.5","13.48"
"3471","2013-10-18","2013-11-15","1736.72","1744.5","1735.74","-0.1","1798.22","3.5","3.6","13.04"
"3472","2013-10-21","2013-11-18","1745.2","1744.66","1740.5","-0.3","1802.33","3.3","3.5","13.16"
"3473","2013-10-22","2013-11-19","1746.48","1754.67","1740.5","-0.3","1802.33","3.2","3.5","13.33"
"3474","2013-10-23","2013-11-20","1752.27","1746.38","1740.5","-0.7","1802.33","2.9","3.5","13.42"
"3475","2013-10-24","2013-11-21","1747.48","1752.07","1745.5","-0.1","1802.33","3.1","3.3","13.2"
"3476","2013-10-25","2013-11-22","1756.01","1759.77","1746.2","-0.6","1804.84","2.8","3.3","13.09"
"3477","2013-10-28","2013-11-25","1759.42","1762.11","1746.2","-0.8","1808.1","2.8","3.5","13.31"
"3478","2013-10-29","2013-11-26","1762.93","1771.95","1746.2","-0.9","1808.42","2.6","3.5","13.41"
"3479","2013-10-30","2013-11-27","1772.27","1763.31","1746.2","-1.5","1808.42","2","3.5","13.65"
"3480","2013-10-31","2013-11-29","1763.24","1756.54","1746.2","-1","1813.55","2.9","3.8","13.75"
"3481","2013-11-01","2013-12-02","1758.7","1761.64","1746.2","-0.7","1813.55","3.1","3.8","13.28"
"3482","2013-11-04","2013-12-03","1763.4","1767.93","1746.2","-1","1813.55","2.8","3.8","12.93"
"3483","2013-11-05","2013-12-04","1765.67","1762.97","1746.2","-1.1","1813.55","2.7","3.8","13.27"
"3484","2013-11-06","2013-12-05","1765","1770.49","1746.2","-1.1","1813.55","2.8","3.8","12.68"
"3485","2013-11-07","2013-12-06","1770.74","1747.15","1746.2","-1.4","1813.55","2.4","3.8","13.91"
"3486","2013-11-08","2013-12-09","1748.37","1770.61","1747.63","0","1813.55","3.7","3.8","12.9"
"3487","2013-11-11","2013-12-10","1769.96","1771.89","1760.64","-0.5","1813.55","2.5","3","12.53"
"3488","2013-11-12","2013-12-11","1769.51","1767.69","1760.64","-0.5","1813.55","2.5","3","12.82"
"3489","2013-11-13","2013-12-12","1764.37","1782","1760.64","-0.2","1813.55","2.8","3","12.52"
"3490","2013-11-14","2013-12-13","1782.75","1790.62","1772.28","-0.6","1813.55","1.7","2.3","12.37"
"3491","2013-11-15","2013-12-16","1790.66","1798.18","1772.28","-1","1813.55","1.3","2.3","12.19"
"3492","2013-11-18","2013-12-17","1798.82","1791.53","1772.28","-1.5","1813.55","0.8","2.3","13.1"
"3493","2013-11-19","2013-12-18","1790.79","1787.87","1767.99","-1.3","1813.55","1.3","2.5","13.42"
"3494","2013-11-20","2013-12-19","1789.59","1781.37","1767.99","-1.2","1813.55","1.3","2.5","13.4"
"3495","2013-11-21","2013-12-20","1783.52","1795.85","1767.99","-0.9","1823.75","2.3","3.1","12.66"
"3496","2013-11-22","2013-12-23","1797.21","1804.76","1767.99","-1.6","1829.75","1.8","3.4","12.26"
"3497","2013-11-25","2013-12-24","1806.33","1802.48","1767.99","-2.1","1833.32","1.5","3.6","12.79"
"3498","2013-11-26","2013-12-26","1802.87","1802.75","1767.99","-1.9","1842.84","2.2","4.2","12.81"
"3499","2013-11-27","2013-12-27","1803.48","1807.23","1767.99","-2","1844.89","2.3","4.3","12.98"
"3500","2013-11-29","2013-12-30","1808.69","1805.81","1767.99","-2.3","1844.89","2","4.3","13.7"
"3501","2013-12-02","2013-12-31","1806.55","1800.9","1767.99","-2.1","1849.44","2.4","4.5","14.23"
"3502","2013-12-03","2014-01-02","1800.1","1795.15","1767.99","-1.8","1849.44","2.7","4.5","14.55"
"3503","2013-12-04","2014-01-03","1793.15","1792.81","1767.99","-1.4","1849.44","3.1","4.5","14.7"
"3504","2013-12-05","2014-01-06","1792.82","1785.03","1767.99","-1.4","1849.44","3.2","4.5","15.08"
"3505","2013-12-06","2014-01-07","1788.36","1805.09","1767.99","-1.1","1849.44","3.4","4.6","13.79"
"3506","2013-12-09","2014-01-08","1806.21","1808.37","1767.99","-2.1","1849.44","2.4","4.5","13.49"
"3507","2013-12-10","2014-01-09","1807.6","1802.62","1767.99","-2.2","1849.44","2.3","4.5","13.91"
"3508","2013-12-11","2014-01-10","1802.76","1782.22","1767.99","-1.9","1849.44","2.6","4.5","15.35"
"3509","2013-12-12","2014-01-13","1781.71","1775.5","1767.99","-0.8","1849.44","3.8","4.6","15.54"
"3510","2013-12-13","2014-01-14","1777.98","1775.32","1767.99","-0.6","1849.44","4","4.6","15.76"
"3511","2013-12-16","2014-01-15","1777.48","1786.54","1767.99","-0.5","1850.84","4.1","4.7","16.03"
"3512","2013-12-17","2014-01-16","1786.47","1781","1767.99","-1","1850.84","3.6","4.6","16.21"
"3513","2013-12-18","2014-01-17","1781.46","1810.65","1767.99","-0.8","1850.84","3.9","4.7","13.8"
"3514","2013-12-19","2014-01-21","1809","1809.6","1801.35","-0.4","1850.84","2.3","2.7","14.15"
"3515","2013-12-20","2014-01-22","1810.39","1818.32","1810.25","0","1850.84","2.2","2.2","13.79"
"3516","2013-12-23","2014-01-23","1822.92","1827.99","1815.52","-0.4","1850.84","1.5","1.9","13.04"
"3517","2013-12-24","2014-01-24","1828.02","1833.32","1790.29","-2.1","1850.84","1.2","3.3","12.48"
"3518","2013-12-26","2014-01-27","1834.96","1842.02","1772.88","-3.4","1850.84","0.9","4.2","12.33"
"3519","2013-12-27","2014-01-28","1842.97","1841.4","1772.88","-3.8","1850.84","0.4","4.2","12.46"
"3520","2013-12-30","2014-01-29","1841.47","1841.07","1770.45","-3.9","1850.84","0.5","4.4","13.56"
"3521","2013-12-31","2014-01-30","1842.61","1848.36","1770.45","-3.9","1850.84","0.4","4.4","13.72"
"3522","2014-01-02","2014-01-31","1845.86","1831.98","1770.45","-4.1","1850.84","0.3","4.4","14.23"
"3523","2014-01-03","2014-02-03","1833.21","1831.37","1739.66","-5.1","1850.84","1","6.1","13.76"
"3524","2014-01-06","2014-02-04","1832.31","1826.77","1739.66","-5.1","1850.84","1","6.1","13.55"
"3525","2014-01-07","2014-02-05","1828.71","1837.88","1737.92","-5","1850.84","1.2","6.2","12.92"
"3526","2014-01-08","2014-02-06","1837.9","1837.49","1737.92","-5.4","1850.84","0.7","6.1","12.87"
"3527","2014-01-09","2014-02-07","1839","1838.13","1737.92","-5.5","1850.84","0.6","6.1","12.89"
"3528","2014-01-10","2014-02-10","1840.06","1842.37","1737.92","-5.6","1850.84","0.6","6.1","12.14"
"3529","2014-01-13","2014-02-11","1841.26","1819.2","1737.92","-5.6","1850.84","0.5","6.1","13.28"
"3530","2014-01-14","2014-02-12","1821.36","1838.88","1737.92","-4.6","1850.84","1.6","6.2","12.28"
"3531","2014-01-15","2014-02-13","1840.52","1848.38","1737.92","-5.6","1850.84","0.6","6.1","12.28"
"3532","2014-01-16","2014-02-14","1847.99","1845.89","1737.92","-6","1849.31","0.1","6","12.53"
"3533","2014-01-17","2014-02-18","1844.23","1838.7","1737.92","-5.8","1849.31","0.3","6","12.44"
"3534","2014-01-21","2014-02-19","1841.05","1843.8","1737.92","-5.6","1849.31","0.4","6.1","12.87"
"3535","2014-01-22","2014-02-20","1844.71","1844.86","1737.92","-5.8","1847.5","0.2","5.9","12.84"
"3536","2014-01-23","2014-02-21","1842.29","1828.46","1737.92","-5.7","1847.5","0.3","5.9","13.77"
"3537","2014-01-24","2014-02-24","1826.96","1790.29","1737.92","-4.9","1858.71","1.7","6.6","17.88"
"3538","2014-01-27","2014-02-25","1791.03","1781.56","1737.92","-3","1858.71","3.8","6.7","17.42"
"3539","2014-01-28","2014-02-26","1783","1792.5","1737.92","-2.5","1858.71","4.2","6.8","15.8"
"3540","2014-01-29","2014-02-27","1790.15","1774.2","1737.92","-2.9","1858.71","3.8","6.7","17.35"
"3541","2014-01-30","2014-02-28","1777.17","1794.19","1737.92","-2.2","1867.92","5.1","7.3","17.29"
"3542","2014-01-31","2014-03-03","1790.88","1782.59","1737.92","-3","1867.92","4.3","7.3","18.41"
"3543","2014-02-03","2014-03-04","1782.68","1741.89","1737.92","-2.5","1876.23","5.2","7.8","21.44"
"3544","2014-02-04","2014-03-05","1743.82","1755.2","1737.92","-0.3","1876.53","7.6","7.9","19.11"
"3545","2014-02-05","2014-03-06","1753.38","1751.64","1737.92","-0.9","1881.94","7.3","8.2","19.95"
"3546","2014-02-06","2014-03-07","1752.99","1773.43","1752.99","0","1883.57","7.4","7.4","17.23"
"3547","2014-02-07","2014-03-10","1776.01","1797.02","1776.01","0","1883.57","6.1","6.1","15.31"
"3548","2014-02-10","2014-03-11","1796.2","1799.84","1791.83","-0.2","1883.57","4.9","5.1","15.26"
"3549","2014-02-11","2014-03-12","1800.45","1819.75","1800.41","0","1883.57","4.6","4.6","14.51"
"3550","2014-02-12","2014-03-13","1820.12","1819.26","1809.22","-0.6","1883.57","3.5","4.1","14.3"
"3551","2014-02-13","2014-03-14","1814.82","1829.83","1809.22","-0.3","1883.57","3.8","4.1","14.14"
"3552","2014-02-14","2014-03-17","1828.46","1838.63","1824.58","-0.2","1883.57","3","3.2","13.57"
"3553","2014-02-18","2014-03-18","1839.03","1840.76","1824.58","-0.8","1883.57","2.4","3.2","13.87"
"3554","2014-02-19","2014-03-19","1838.9","1828.75","1824.58","-0.8","1883.57","2.4","3.2","15.5"
"3555","2014-02-20","2014-03-20","1829.24","1839.78","1824.58","-0.3","1883.57","3","3.2","14.79"
"3556","2014-02-21","2014-03-21","1841.07","1836.25","1834.44","-0.4","1883.97","2.3","2.7","14.68"
"3557","2014-02-24","2014-03-24","1836.78","1847.61","1834.44","-0.1","1883.97","2.6","2.7","14.23"
"3558","2014-02-25","2014-03-25","1847.66","1845.12","1834.44","-0.7","1883.97","2","2.7","13.67"
"3559","2014-02-26","2014-03-26","1845.79","1845.16","1834.44","-0.6","1883.97","2.1","2.7","14.35"
"3560","2014-02-27","2014-03-27","1844.9","1854.29","1834.44","-0.6","1883.97","2.1","2.7","14.04"
"3561","2014-02-28","2014-03-28","1855.12","1859.45","1834.44","-1.1","1883.97","1.6","2.7","14"
"3562","2014-03-03","2014-03-31","1857.68","1845.73","1834.44","-1.3","1883.97","1.4","2.7","16"
"3563","2014-03-04","2014-04-01","1849.23","1873.91","1839.57","-0.5","1885.84","2","2.5","14.1"
"3564","2014-03-05","2014-04-02","1874.05","1873.81","1839.57","-1.8","1893.17","1","2.9","13.89"
"3565","2014-03-06","2014-04-03","1874.18","1877.03","1839.57","-1.8","1893.8","1","2.9","14.21"
"3566","2014-03-07","2014-04-04","1878.52","1878.04","1839.57","-2.1","1897.28","1","3.1","14.11"
"3567","2014-03-10","2014-04-07","1877.86","1877.17","1839.57","-2","1897.28","1","3.1","14.2"
"3568","2014-03-11","2014-04-08","1878.26","1867.63","1837.49","-2.2","1897.28","1","3.2","14.8"
"3569","2014-03-12","2014-04-09","1866.15","1868.2","1837.49","-1.5","1897.28","1.7","3.2","14.47"
"3570","2014-03-13","2014-04-10","1869.06","1846.34","1830.87","-2","1897.28","1.5","3.6","16.22"
"3571","2014-03-14","2014-04-11","1845.07","1841.13","1814.36","-1.7","1897.28","2.8","4.5","17.82"
"3572","2014-03-17","2014-04-14","1842.81","1858.83","1814.36","-1.5","1897.28","3","4.5","15.64"
"3573","2014-03-18","2014-04-15","1858.92","1872.25","1814.36","-2.4","1897.28","2.1","4.5","14.52"
"3574","2014-03-19","2014-04-16","1872.25","1860.77","1814.36","-3.1","1897.28","1.3","4.4","15.12"
"3575","2014-03-20","2014-04-17","1860.09","1872.01","1814.36","-2.5","1897.28","2","4.5","14.52"
"3576","2014-03-21","2014-04-21","1874.53","1866.52","1814.36","-3.2","1897.28","1.2","4.4","15"
"3577","2014-03-24","2014-04-22","1867.67","1857.44","1814.36","-2.9","1897.28","1.6","4.4","15.09"
"3578","2014-03-25","2014-04-23","1859.48","1865.62","1814.36","-2.4","1897.28","2","4.5","14.02"
"3579","2014-03-26","2014-04-24","1867.09","1852.56","1814.36","-2.8","1897.28","1.6","4.4","14.93"
"3580","2014-03-27","2014-04-25","1852.11","1849.04","1814.36","-2","1897.28","2.4","4.5","14.62"
"3581","2014-03-28","2014-04-28","1850.07","1857.62","1814.36","-1.9","1897.28","2.6","4.5","14.41"
"3582","2014-03-31","2014-04-29","1859.16","1872.34","1814.36","-2.4","1897.28","2.1","4.5","13.88"
"3583","2014-04-01","2014-04-30","1873.96","1885.52","1814.36","-3.2","1897.28","1.2","4.4","13.1"
"3584","2014-04-02","2014-05-01","1886.61","1890.9","1814.36","-3.8","1897.28","0.6","4.4","13.09"
"3585","2014-04-03","2014-05-02","1891.43","1888.77","1814.36","-4.1","1897.28","0.3","4.4","13.37"
"3586","2014-04-04","2014-05-05","1890.25","1865.09","1814.36","-4","1897.28","0.4","4.4","13.96"
"3587","2014-04-07","2014-05-06","1863.92","1845.04","1814.36","-2.7","1891.33","1.5","4.1","15.57"
"3588","2014-04-08","2014-05-07","1845.48","1851.96","1814.36","-1.7","1891.33","2.5","4.2","14.89"
"3589","2014-04-09","2014-05-08","1852.64","1872.18","1814.36","-2.1","1891.33","2.1","4.2","13.82"
"3590","2014-04-10","2014-05-09","1872.28","1833.08","1814.36","-3.1","1891.33","1","4.1","15.89"
"3591","2014-04-11","2014-05-12","1830.65","1815.69","1814.36","-0.9","1897.13","3.6","4.5","17.03"
"3592","2014-04-14","2014-05-13","1818.18","1830.61","1815.8","-0.1","1902.17","4.6","4.8","16.18"
"3593","2014-04-15","2014-05-14","1831.45","1842.98","1816.29","-0.8","1902.17","3.9","4.7","15.61"
"3594","2014-04-16","2014-05-15","1846.01","1862.31","1846.01","0","1902.17","3","3","14.18"
"3595","2014-04-17","2014-05-16","1861.73","1864.85","1850.61","-0.6","1902.17","2.2","2.8","13.36"
"3596","2014-04-21","2014-05-19","1865.79","1871.89","1850.61","-0.8","1902.17","1.9","2.8","13.25"
"3597","2014-04-22","2014-05-20","1872.57","1879.55","1850.61","-1.2","1902.17","1.6","2.8","13.19"
"3598","2014-04-23","2014-05-21","1879.32","1875.39","1850.61","-1.5","1902.17","1.2","2.7","13.27"
"3599","2014-04-24","2014-05-22","1881.97","1878.61","1850.61","-1.7","1902.17","1.1","2.7","13.32"
"3600","2014-04-25","2014-05-23","1877.72","1863.4","1850.61","-1.4","1902.17","1.3","2.7","14.06"
"3601","2014-04-28","2014-05-27","1865","1869.43","1850.61","-0.8","1912.28","2.5","3.3","13.97"
"3602","2014-04-29","2014-05-28","1870.78","1878.33","1859.79","-0.6","1914.46","2.3","2.9","13.71"
"3603","2014-04-30","2014-05-29","1877.1","1883.95","1859.79","-0.9","1920.03","2.3","3.2","13.41"
"3604","2014-05-01","2014-05-30","1884.39","1883.68","1859.79","-1.3","1924.03","2.1","3.4","13.25"
"3605","2014-05-02","2014-06-02","1885.3","1881.14","1859.79","-1.4","1925.88","2.2","3.5","12.91"
"3606","2014-05-05","2014-06-03","1879.45","1884.66","1859.79","-1","1925.88","2.5","3.5","13.29"
"3607","2014-05-06","2014-06-04","1883.69","1867.72","1859.79","-1.3","1928.63","2.4","3.7","13.8"
"3608","2014-05-07","2014-06-05","1868.53","1878.21","1859.79","-0.5","1941.74","3.9","4.4","13.4"
"3609","2014-05-08","2014-06-06","1877.39","1875.63","1862.36","-0.8","1949.44","3.8","4.6","13.43"
"3610","2014-05-09","2014-06-09","1875.27","1878.48","1862.36","-0.7","1955.55","4.3","5","12.92"
"3611","2014-05-12","2014-06-10","1880.03","1896.65","1862.36","-0.9","1955.55","4","5","12.23"
"3612","2014-05-13","2014-06-11","1896.75","1897.45","1862.36","-1.8","1955.55","3.1","4.9","12.13"
"3613","2014-05-14","2014-06-12","1897.13","1888.53","1862.36","-1.8","1955.55","3.1","4.9","12.17"
"3614","2014-05-15","2014-06-13","1888.16","1870.85","1862.36","-1.4","1955.55","3.6","4.9","13.17"
"3615","2014-05-16","2014-06-16","1871.19","1877.86","1864.82","-0.3","1955.55","4.5","4.8","12.44"
